location_id,process_id,date,poll,timezone,unit,source,value
2+26,station_day_mad,2019-02-24,pm10,Asia/Shanghai,µg/m3,mee,192.25075381509507
2+26,station_day_mad,2019-02-24,pm25,Asia/Shanghai,µg/m3,mee,140.34609360734441
2+26,station_day_mad,2019-02-25,pm10,Asia/Shanghai,µg/m3,mee,185.26166285341858
2+26,station_day_mad,2019-02-25,pm25,Asia/Shanghai,µg/m3,mee,132.42264855881015
2+26,station_day_mad,2019-02-26,pm10,Asia/Shanghai,µg/m3,mee,158.18327008065057
2+26,station_day_mad,2019-02-26,pm25,Asia/Shanghai,µg/m3,mee,113.77452361201154
2+26,station_day_mad,2019-02-27,pm10,Asia/Shanghai,µg/m3,mee,163.7651361183153
2+26,station_day_mad,2019-02-27,pm25,Asia/Shanghai,µg/m3,mee,117.58830311212081
2+26,station_day_mad,2019-02-28,pm10,Asia/Shanghai,µg/m3,mee,174.69798508646
2+26,station_day_mad,2019-02-28,pm25,Asia/Shanghai,µg/m3,mee,128.39799102377032
2+26,station_day_mad,2019-03-01,pm10,Asia/Shanghai,µg/m3,mee,168.58955081053335
2+26,station_day_mad,2019-03-01,pm25,Asia/Shanghai,µg/m3,mee,127.09843369861485
2+26,station_day_mad,2019-03-02,pm10,Asia/Shanghai,µg/m3,mee,152.63526286161266
2+26,station_day_mad,2019-03-02,pm25,Asia/Shanghai,µg/m3,mee,116.14879818025261
2+26,station_day_mad,2019-03-03,pm10,Asia/Shanghai,µg/m3,mee,150.7627158437564
2+26,station_day_mad,2019-03-03,pm25,Asia/Shanghai,µg/m3,mee,110.17590085588434
2+26,station_day_mad,2019-03-04,pm10,Asia/Shanghai,µg/m3,mee,151.5737704879155
2+26,station_day_mad,2019-03-04,pm25,Asia/Shanghai,µg/m3,mee,109.15275949719123
2+26,station_day_mad,2019-03-05,pm10,Asia/Shanghai,µg/m3,mee,101.64826770109708
2+26,station_day_mad,2019-03-05,pm25,Asia/Shanghai,µg/m3,mee,47.90887874767132
2+26,station_day_mad,2019-03-06,pm10,Asia/Shanghai,µg/m3,mee,80.93427861080406
2+26,station_day_mad,2019-03-06,pm25,Asia/Shanghai,µg/m3,mee,33.34339460553655
2+26,station_day_mad,2019-03-07,pm10,Asia/Shanghai,µg/m3,mee,99.08314729205779
2+26,station_day_mad,2019-03-07,pm25,Asia/Shanghai,µg/m3,mee,50.70141519073632
2+26,station_day_mad,2019-03-08,pm10,Asia/Shanghai,µg/m3,mee,117.20444767740852
2+26,station_day_mad,2019-03-08,pm25,Asia/Shanghai,µg/m3,mee,70.6585889258353
2+26,station_day_mad,2019-03-09,pm10,Asia/Shanghai,µg/m3,mee,156.9842102294341
2+26,station_day_mad,2019-03-09,pm25,Asia/Shanghai,µg/m3,mee,91.15700699430856
2+26,station_day_mad,2019-03-10,pm10,Asia/Shanghai,µg/m3,mee,78.68602934773087
2+26,station_day_mad,2019-03-10,pm25,Asia/Shanghai,µg/m3,mee,35.98302099671665
2+26,station_day_mad,2019-03-11,pm10,Asia/Shanghai,µg/m3,mee,57.46622945520733
2+26,station_day_mad,2019-03-11,pm25,Asia/Shanghai,µg/m3,mee,16.33384598628044
2+26,station_day_mad,2019-03-12,pm10,Asia/Shanghai,µg/m3,mee,69.88643617351093
2+26,station_day_mad,2019-03-12,pm25,Asia/Shanghai,µg/m3,mee,26.564729717904775
2+26,station_day_mad,2019-03-13,pm10,Asia/Shanghai,µg/m3,mee,78.28178168123202
2+26,station_day_mad,2019-03-13,pm25,Asia/Shanghai,µg/m3,mee,31.138069126504575
2+26,station_day_mad,2019-03-14,pm10,Asia/Shanghai,µg/m3,mee,65.54146925321189
2+26,station_day_mad,2019-03-14,pm25,Asia/Shanghai,µg/m3,mee,21.39024190977292
2+26,station_day_mad,2019-03-15,pm10,Asia/Shanghai,µg/m3,mee,82.35860043277926
2+26,station_day_mad,2019-03-15,pm25,Asia/Shanghai,µg/m3,mee,32.88191355475586
2+26,station_day_mad,2019-03-16,pm10,Asia/Shanghai,µg/m3,mee,117.39293097168323
2+26,station_day_mad,2019-03-16,pm25,Asia/Shanghai,µg/m3,mee,56.40668077596209
2+26,station_day_mad,2019-03-17,pm10,Asia/Shanghai,µg/m3,mee,126.83657055414842
2+26,station_day_mad,2019-03-17,pm25,Asia/Shanghai,µg/m3,mee,65.8330026834928
2+26,station_day_mad,2019-03-18,pm10,Asia/Shanghai,µg/m3,mee,115.02158980812548
2+26,station_day_mad,2019-03-18,pm25,Asia/Shanghai,µg/m3,mee,58.725474114684715
2+26,station_day_mad,2019-03-19,pm10,Asia/Shanghai,µg/m3,mee,101.34105207953463
2+26,station_day_mad,2019-03-19,pm25,Asia/Shanghai,µg/m3,mee,59.92245335573818
2+26,station_day_mad,2019-03-20,pm10,Asia/Shanghai,µg/m3,mee,81.74770183880024
2+26,station_day_mad,2019-03-20,pm25,Asia/Shanghai,µg/m3,mee,19.803693427521853
2+26,station_day_mad,2019-03-21,pm10,Asia/Shanghai,µg/m3,mee,66.96636125408055
2+26,station_day_mad,2019-03-21,pm25,Asia/Shanghai,µg/m3,mee,25.795569746170433
2+26,station_day_mad,2019-03-22,pm10,Asia/Shanghai,µg/m3,mee,64.39612884702044
2+26,station_day_mad,2019-03-22,pm25,Asia/Shanghai,µg/m3,mee,22.601294433984094
2+26,station_day_mad,2019-03-23,pm10,Asia/Shanghai,µg/m3,mee,101.66436289639789
2+26,station_day_mad,2019-03-23,pm25,Asia/Shanghai,µg/m3,mee,42.30492291542601
2+26,station_day_mad,2019-03-24,pm10,Asia/Shanghai,µg/m3,mee,98.12979637362999
2+26,station_day_mad,2019-03-24,pm25,Asia/Shanghai,µg/m3,mee,42.30901682768165
2+26,station_day_mad,2019-03-25,pm10,Asia/Shanghai,µg/m3,mee,130.57297038778935
2+26,station_day_mad,2019-03-25,pm25,Asia/Shanghai,µg/m3,mee,51.34731410704805
2+26,station_day_mad,2019-03-26,pm10,Asia/Shanghai,µg/m3,mee,147.65498014585458
2+26,station_day_mad,2019-03-26,pm25,Asia/Shanghai,µg/m3,mee,60.1010277171455
2+26,station_day_mad,2019-03-27,pm10,Asia/Shanghai,µg/m3,mee,110.45592376303763
2+26,station_day_mad,2019-03-27,pm25,Asia/Shanghai,µg/m3,mee,36.10619312039749
2+26,station_day_mad,2019-03-28,pm10,Asia/Shanghai,µg/m3,mee,106.54580125711995
2+26,station_day_mad,2019-03-28,pm25,Asia/Shanghai,µg/m3,mee,39.53994360809847
2+26,station_day_mad,2019-03-29,pm10,Asia/Shanghai,µg/m3,mee,75.27734838948294
2+26,station_day_mad,2019-03-29,pm25,Asia/Shanghai,µg/m3,mee,20.04895675895567
2+26,station_day_mad,2019-03-30,pm10,Asia/Shanghai,µg/m3,mee,72.14110172561367
2+26,station_day_mad,2019-03-30,pm25,Asia/Shanghai,µg/m3,mee,25.211001984712237
2+26,station_day_mad,2019-03-31,pm10,Asia/Shanghai,µg/m3,mee,85.62461381451486
2+26,station_day_mad,2019-03-31,pm25,Asia/Shanghai,µg/m3,mee,34.133227320483975
2+26,station_day_mad,2019-04-01,pm10,Asia/Shanghai,µg/m3,mee,113.39368274519059
2+26,station_day_mad,2019-04-01,pm25,Asia/Shanghai,µg/m3,mee,55.96053889084291
2+26,station_day_mad,2019-04-02,pm10,Asia/Shanghai,µg/m3,mee,120.70627109701765
2+26,station_day_mad,2019-04-02,pm25,Asia/Shanghai,µg/m3,mee,66.9899239050717
2+26,station_day_mad,2019-04-03,pm10,Asia/Shanghai,µg/m3,mee,161.0361203554179
2+26,station_day_mad,2019-04-03,pm25,Asia/Shanghai,µg/m3,mee,85.2494420326591
2+26,station_day_mad,2019-04-04,pm10,Asia/Shanghai,µg/m3,mee,210.41137155496423
2+26,station_day_mad,2019-04-04,pm25,Asia/Shanghai,µg/m3,mee,64.29359942437553
2+26,station_day_mad,2019-04-05,pm10,Asia/Shanghai,µg/m3,mee,188.44933460600748
2+26,station_day_mad,2019-04-05,pm25,Asia/Shanghai,µg/m3,mee,47.565323527981064
2+26,station_day_mad,2019-04-06,pm10,Asia/Shanghai,µg/m3,mee,152.15098909040344
2+26,station_day_mad,2019-04-06,pm25,Asia/Shanghai,µg/m3,mee,50.08301686141691
2+26,station_day_mad,2019-04-07,pm10,Asia/Shanghai,µg/m3,mee,132.12745041028623
2+26,station_day_mad,2019-04-07,pm25,Asia/Shanghai,µg/m3,mee,51.50763418930194
2+26,station_day_mad,2019-04-08,pm10,Asia/Shanghai,µg/m3,mee,46.268353037957105
2+26,station_day_mad,2019-04-08,pm25,Asia/Shanghai,µg/m3,mee,25.645344417024457
2+26,station_day_mad,2019-04-09,pm10,Asia/Shanghai,µg/m3,mee,65.88543689350732
2+26,station_day_mad,2019-04-09,pm25,Asia/Shanghai,µg/m3,mee,44.58714155518667
2+26,station_day_mad,2019-04-10,pm10,Asia/Shanghai,µg/m3,mee,92.21994216796801
2+26,station_day_mad,2019-04-10,pm25,Asia/Shanghai,µg/m3,mee,64.69823747231804
2+26,station_day_mad,2019-04-11,pm10,Asia/Shanghai,µg/m3,mee,109.737165811839
2+26,station_day_mad,2019-04-11,pm25,Asia/Shanghai,µg/m3,mee,75.93296287102318
2+26,station_day_mad,2019-04-12,pm10,Asia/Shanghai,µg/m3,mee,110.93998869414129
2+26,station_day_mad,2019-04-12,pm25,Asia/Shanghai,µg/m3,mee,80.5817863026007
2+26,station_day_mad,2019-04-13,pm10,Asia/Shanghai,µg/m3,mee,65.77552202892163
2+26,station_day_mad,2019-04-13,pm25,Asia/Shanghai,µg/m3,mee,24.51456208205625
2+26,station_day_mad,2019-04-14,pm10,Asia/Shanghai,µg/m3,mee,92.0550655540785
2+26,station_day_mad,2019-04-14,pm25,Asia/Shanghai,µg/m3,mee,34.962702790395845
2+26,station_day_mad,2019-04-15,pm10,Asia/Shanghai,µg/m3,mee,92.9428508095065
2+26,station_day_mad,2019-04-15,pm25,Asia/Shanghai,µg/m3,mee,46.893906332198696
2+26,station_day_mad,2019-04-16,pm10,Asia/Shanghai,µg/m3,mee,133.51828931592664
2+26,station_day_mad,2019-04-16,pm25,Asia/Shanghai,µg/m3,mee,55.04783623710329
2+26,station_day_mad,2019-04-17,pm10,Asia/Shanghai,µg/m3,mee,199.84795597246605
2+26,station_day_mad,2019-04-17,pm25,Asia/Shanghai,µg/m3,mee,46.81701048446106
2+26,station_day_mad,2019-04-18,pm10,Asia/Shanghai,µg/m3,mee,88.34873711622576
2+26,station_day_mad,2019-04-18,pm25,Asia/Shanghai,µg/m3,mee,25.17485465132755
2+26,station_day_mad,2019-04-19,pm10,Asia/Shanghai,µg/m3,mee,97.43683088441021
2+26,station_day_mad,2019-04-19,pm25,Asia/Shanghai,µg/m3,mee,44.84851021029852
2+26,station_day_mad,2019-04-20,pm10,Asia/Shanghai,µg/m3,mee,119.04089400364518
2+26,station_day_mad,2019-04-20,pm25,Asia/Shanghai,µg/m3,mee,66.09324762138631
2+26,station_day_mad,2019-04-21,pm10,Asia/Shanghai,µg/m3,mee,123.48989547132021
2+26,station_day_mad,2019-04-21,pm25,Asia/Shanghai,µg/m3,mee,77.63474154041299
2+26,station_day_mad,2019-04-22,pm10,Asia/Shanghai,µg/m3,mee,81.33833578350625
2+26,station_day_mad,2019-04-22,pm25,Asia/Shanghai,µg/m3,mee,60.68703965729441
2+26,station_day_mad,2019-04-23,pm10,Asia/Shanghai,µg/m3,mee,95.00006386453276
2+26,station_day_mad,2019-04-23,pm25,Asia/Shanghai,µg/m3,mee,50.623729198882366
2+26,station_day_mad,2019-04-24,pm10,Asia/Shanghai,µg/m3,mee,43.53300724673855
2+26,station_day_mad,2019-04-24,pm25,Asia/Shanghai,µg/m3,mee,21.865888304661276
2+26,station_day_mad,2019-04-25,pm10,Asia/Shanghai,µg/m3,mee,52.86697333141393
2+26,station_day_mad,2019-04-25,pm25,Asia/Shanghai,µg/m3,mee,31.735229863150046
2+26,station_day_mad,2019-04-26,pm10,Asia/Shanghai,µg/m3,mee,65.98544053652392
2+26,station_day_mad,2019-04-26,pm25,Asia/Shanghai,µg/m3,mee,41.610232996508145
2+26,station_day_mad,2019-04-27,pm10,Asia/Shanghai,µg/m3,mee,67.76463334081453
2+26,station_day_mad,2019-04-27,pm25,Asia/Shanghai,µg/m3,mee,49.831682886462914
2+26,station_day_mad,2019-04-28,pm10,Asia/Shanghai,µg/m3,mee,114.35702875982295
2+26,station_day_mad,2019-04-28,pm25,Asia/Shanghai,µg/m3,mee,80.65417892927114
2+26,station_day_mad,2019-04-29,pm10,Asia/Shanghai,µg/m3,mee,151.58628874996785
2+26,station_day_mad,2019-04-29,pm25,Asia/Shanghai,µg/m3,mee,54.128287382317374
2+26,station_day_mad,2019-04-30,pm10,Asia/Shanghai,µg/m3,mee,75.5723138131891
2+26,station_day_mad,2019-04-30,pm25,Asia/Shanghai,µg/m3,mee,23.959807942170727
2+26,station_day_mad,2019-05-01,pm10,Asia/Shanghai,µg/m3,mee,82.17817781856579
2+26,station_day_mad,2019-05-01,pm25,Asia/Shanghai,µg/m3,mee,31.96818322757412
2+26,station_day_mad,2019-05-02,pm10,Asia/Shanghai,µg/m3,mee,96.81809750944272
2+26,station_day_mad,2019-05-02,pm25,Asia/Shanghai,µg/m3,mee,41.475162647696244
2+26,station_day_mad,2019-05-03,pm10,Asia/Shanghai,µg/m3,mee,93.47576402032455
2+26,station_day_mad,2019-05-03,pm25,Asia/Shanghai,µg/m3,mee,44.56583561816365
2+26,station_day_mad,2019-05-04,pm10,Asia/Shanghai,µg/m3,mee,139.78082950214323
2+26,station_day_mad,2019-05-04,pm25,Asia/Shanghai,µg/m3,mee,45.931701922064946
2+26,station_day_mad,2019-05-05,pm10,Asia/Shanghai,µg/m3,mee,76.73611087224009
2+26,station_day_mad,2019-05-05,pm25,Asia/Shanghai,µg/m3,mee,24.684848104433602
2+26,station_day_mad,2019-05-06,pm10,Asia/Shanghai,µg/m3,mee,91.22877499258091
2+26,station_day_mad,2019-05-06,pm25,Asia/Shanghai,µg/m3,mee,35.25813759569438
2+26,station_day_mad,2019-05-07,pm10,Asia/Shanghai,µg/m3,mee,96.0891529319336
2+26,station_day_mad,2019-05-07,pm25,Asia/Shanghai,µg/m3,mee,41.61754988098528
2+26,station_day_mad,2019-05-08,pm10,Asia/Shanghai,µg/m3,mee,87.98854319125248
2+26,station_day_mad,2019-05-08,pm25,Asia/Shanghai,µg/m3,mee,43.81681788360893
2+26,station_day_mad,2019-05-09,pm10,Asia/Shanghai,µg/m3,mee,91.18095362901036
2+26,station_day_mad,2019-05-09,pm25,Asia/Shanghai,µg/m3,mee,42.67799627475133
2+26,station_day_mad,2019-05-10,pm10,Asia/Shanghai,µg/m3,mee,85.14673365513933
2+26,station_day_mad,2019-05-10,pm25,Asia/Shanghai,µg/m3,mee,44.52137464405379
2+26,station_day_mad,2019-05-11,pm10,Asia/Shanghai,µg/m3,mee,163.09286390632812
2+26,station_day_mad,2019-05-11,pm25,Asia/Shanghai,µg/m3,mee,58.19238240607524
2+26,station_day_mad,2019-05-12,pm10,Asia/Shanghai,µg/m3,mee,130.2111139341663
2+26,station_day_mad,2019-05-12,pm25,Asia/Shanghai,µg/m3,mee,36.86233438958494
2+26,station_day_mad,2019-05-13,pm10,Asia/Shanghai,µg/m3,mee,176.6398936943861
2+26,station_day_mad,2019-05-13,pm25,Asia/Shanghai,µg/m3,mee,57.52559623980309
2+26,station_day_mad,2019-05-14,pm10,Asia/Shanghai,µg/m3,mee,159.33014710671287
2+26,station_day_mad,2019-05-14,pm25,Asia/Shanghai,µg/m3,mee,64.69244909937962
2+26,station_day_mad,2019-05-15,pm10,Asia/Shanghai,µg/m3,mee,117.80209296495984
2+26,station_day_mad,2019-05-15,pm25,Asia/Shanghai,µg/m3,mee,56.410649275374496
2+26,station_day_mad,2019-05-16,pm10,Asia/Shanghai,µg/m3,mee,102.00843311227581
2+26,station_day_mad,2019-05-16,pm25,Asia/Shanghai,µg/m3,mee,49.95535710822012
2+26,station_day_mad,2019-05-17,pm10,Asia/Shanghai,µg/m3,mee,67.55211043677721
2+26,station_day_mad,2019-05-17,pm25,Asia/Shanghai,µg/m3,mee,34.318902762505
2+26,station_day_mad,2019-05-18,pm10,Asia/Shanghai,µg/m3,mee,107.62199706940763
2+26,station_day_mad,2019-05-18,pm25,Asia/Shanghai,µg/m3,mee,30.39982580325046
2+26,station_day_mad,2019-05-19,pm10,Asia/Shanghai,µg/m3,mee,66.84664319987607
2+26,station_day_mad,2019-05-19,pm25,Asia/Shanghai,µg/m3,mee,17.305092258215154
2+26,station_day_mad,2019-05-20,pm10,Asia/Shanghai,µg/m3,mee,66.97247550576095
2+26,station_day_mad,2019-05-20,pm25,Asia/Shanghai,µg/m3,mee,23.798293327591747
2+26,station_day_mad,2019-05-21,pm10,Asia/Shanghai,µg/m3,mee,78.66168227306021
2+26,station_day_mad,2019-05-21,pm25,Asia/Shanghai,µg/m3,mee,28.969020420181486
2+26,station_day_mad,2019-05-22,pm10,Asia/Shanghai,µg/m3,mee,94.045880435589
2+26,station_day_mad,2019-05-22,pm25,Asia/Shanghai,µg/m3,mee,35.23886884259759
2+26,station_day_mad,2019-05-23,pm10,Asia/Shanghai,µg/m3,mee,97.72520233755412
2+26,station_day_mad,2019-05-23,pm25,Asia/Shanghai,µg/m3,mee,36.965892119201094
2+26,station_day_mad,2019-05-24,pm10,Asia/Shanghai,µg/m3,mee,103.63373505683809
2+26,station_day_mad,2019-05-24,pm25,Asia/Shanghai,µg/m3,mee,47.35186752289155
2+26,station_day_mad,2019-05-25,pm10,Asia/Shanghai,µg/m3,mee,93.0934927310304
2+26,station_day_mad,2019-05-25,pm25,Asia/Shanghai,µg/m3,mee,43.12879559048037
2+26,station_day_mad,2019-05-26,pm10,Asia/Shanghai,µg/m3,mee,51.1351698871698
2+26,station_day_mad,2019-05-26,pm25,Asia/Shanghai,µg/m3,mee,13.322814530362118
2+26,station_day_mad,2019-05-27,pm10,Asia/Shanghai,µg/m3,mee,53.999507606192594
2+26,station_day_mad,2019-05-27,pm25,Asia/Shanghai,µg/m3,mee,18.493726030209896
2+26,station_day_mad,2019-05-28,pm10,Asia/Shanghai,µg/m3,mee,68.91998820159277
2+26,station_day_mad,2019-05-28,pm25,Asia/Shanghai,µg/m3,mee,27.385626847157596
2+26,station_day_mad,2019-05-29,pm10,Asia/Shanghai,µg/m3,mee,62.45342614656376
2+26,station_day_mad,2019-05-29,pm25,Asia/Shanghai,µg/m3,mee,24.90234086984139
2+26,station_day_mad,2019-05-30,pm10,Asia/Shanghai,µg/m3,mee,64.48478238620372
2+26,station_day_mad,2019-05-30,pm25,Asia/Shanghai,µg/m3,mee,26.289496324180924
2+26,station_day_mad,2019-05-31,pm10,Asia/Shanghai,µg/m3,mee,82.68464297069173
2+26,station_day_mad,2019-05-31,pm25,Asia/Shanghai,µg/m3,mee,30.923823368395738
2+26,station_day_mad,2019-06-01,pm10,Asia/Shanghai,µg/m3,mee,104.75335308432251
2+26,station_day_mad,2019-06-01,pm25,Asia/Shanghai,µg/m3,mee,41.20620935043342
2+26,station_day_mad,2019-06-02,pm10,Asia/Shanghai,µg/m3,mee,96.24120880256628
2+26,station_day_mad,2019-06-02,pm25,Asia/Shanghai,µg/m3,mee,37.842837921166094
2+26,station_day_mad,2019-06-03,pm10,Asia/Shanghai,µg/m3,mee,100.60174643006123
2+26,station_day_mad,2019-06-03,pm25,Asia/Shanghai,µg/m3,mee,44.436517936956726
2+26,station_day_mad,2019-06-04,pm10,Asia/Shanghai,µg/m3,mee,96.9798151026936
2+26,station_day_mad,2019-06-04,pm25,Asia/Shanghai,µg/m3,mee,51.855370358357455
2+26,station_day_mad,2019-06-05,pm10,Asia/Shanghai,µg/m3,mee,60.35664949144579
2+26,station_day_mad,2019-06-05,pm25,Asia/Shanghai,µg/m3,mee,40.49324739706509
2+26,station_day_mad,2019-06-06,pm10,Asia/Shanghai,µg/m3,mee,73.33960299012651
2+26,station_day_mad,2019-06-06,pm25,Asia/Shanghai,µg/m3,mee,44.86266919024914
2+26,station_day_mad,2019-06-07,pm10,Asia/Shanghai,µg/m3,mee,59.3083115091483
2+26,station_day_mad,2019-06-07,pm25,Asia/Shanghai,µg/m3,mee,28.871654693127972
2+26,station_day_mad,2019-06-08,pm10,Asia/Shanghai,µg/m3,mee,60.91732679592442
2+26,station_day_mad,2019-06-08,pm25,Asia/Shanghai,µg/m3,mee,22.163509411294886
2+26,station_day_mad,2019-06-09,pm10,Asia/Shanghai,µg/m3,mee,60.95923656500144
2+26,station_day_mad,2019-06-09,pm25,Asia/Shanghai,µg/m3,mee,22.586400006226746
2+26,station_day_mad,2019-06-10,pm10,Asia/Shanghai,µg/m3,mee,76.50828681927601
2+26,station_day_mad,2019-06-10,pm25,Asia/Shanghai,µg/m3,mee,33.32400522669011
2+26,station_day_mad,2019-06-11,pm10,Asia/Shanghai,µg/m3,mee,80.10347385261574
2+26,station_day_mad,2019-06-11,pm25,Asia/Shanghai,µg/m3,mee,33.58100371623582
2+26,station_day_mad,2019-06-12,pm10,Asia/Shanghai,µg/m3,mee,78.99639065213377
2+26,station_day_mad,2019-06-12,pm25,Asia/Shanghai,µg/m3,mee,35.09578352157755
2+26,station_day_mad,2019-06-13,pm10,Asia/Shanghai,µg/m3,mee,78.85312125096681
2+26,station_day_mad,2019-06-13,pm25,Asia/Shanghai,µg/m3,mee,40.08240077183359
2+26,station_day_mad,2019-06-14,pm10,Asia/Shanghai,µg/m3,mee,82.74571974644375
2+26,station_day_mad,2019-06-14,pm25,Asia/Shanghai,µg/m3,mee,37.65951747663909
2+26,station_day_mad,2019-06-15,pm10,Asia/Shanghai,µg/m3,mee,63.36800005439784
2+26,station_day_mad,2019-06-15,pm25,Asia/Shanghai,µg/m3,mee,28.089771685447086
2+26,station_day_mad,2019-06-16,pm10,Asia/Shanghai,µg/m3,mee,73.96672703514243
2+26,station_day_mad,2019-06-16,pm25,Asia/Shanghai,µg/m3,mee,35.815963433428294
2+26,station_day_mad,2019-06-17,pm10,Asia/Shanghai,µg/m3,mee,87.7502734638686
2+26,station_day_mad,2019-06-17,pm25,Asia/Shanghai,µg/m3,mee,45.14669085961824
2+26,station_day_mad,2019-06-18,pm10,Asia/Shanghai,µg/m3,mee,80.09122353045979
2+26,station_day_mad,2019-06-18,pm25,Asia/Shanghai,µg/m3,mee,44.96038738149722
2+26,station_day_mad,2019-06-19,pm10,Asia/Shanghai,µg/m3,mee,74.75271093263727
2+26,station_day_mad,2019-06-19,pm25,Asia/Shanghai,µg/m3,mee,44.87395290507097
2+26,station_day_mad,2019-06-20,pm10,Asia/Shanghai,µg/m3,mee,77.811858644713
2+26,station_day_mad,2019-06-20,pm25,Asia/Shanghai,µg/m3,mee,45.32986338526812
2+26,station_day_mad,2019-06-21,pm10,Asia/Shanghai,µg/m3,mee,75.28157268896632
2+26,station_day_mad,2019-06-21,pm25,Asia/Shanghai,µg/m3,mee,38.28641510652746
2+26,station_day_mad,2019-06-22,pm10,Asia/Shanghai,µg/m3,mee,79.96765798191875
2+26,station_day_mad,2019-06-22,pm25,Asia/Shanghai,µg/m3,mee,37.09891932608722
2+26,station_day_mad,2019-06-23,pm10,Asia/Shanghai,µg/m3,mee,76.39196840134453
2+26,station_day_mad,2019-06-23,pm25,Asia/Shanghai,µg/m3,mee,33.905773096321695
2+26,station_day_mad,2019-06-24,pm10,Asia/Shanghai,µg/m3,mee,78.98117222757628
2+26,station_day_mad,2019-06-24,pm25,Asia/Shanghai,µg/m3,mee,37.27443509712397
2+26,station_day_mad,2019-06-25,pm10,Asia/Shanghai,µg/m3,mee,74.49554049794389
2+26,station_day_mad,2019-06-25,pm25,Asia/Shanghai,µg/m3,mee,36.047382396641915
2+26,station_day_mad,2019-06-26,pm10,Asia/Shanghai,µg/m3,mee,78.354596082244
2+26,station_day_mad,2019-06-26,pm25,Asia/Shanghai,µg/m3,mee,40.06076417044871
2+26,station_day_mad,2019-06-27,pm10,Asia/Shanghai,µg/m3,mee,58.80367576844995
2+26,station_day_mad,2019-06-27,pm25,Asia/Shanghai,µg/m3,mee,36.87958807866992
2+26,station_day_mad,2019-06-28,pm10,Asia/Shanghai,µg/m3,mee,67.78704092056601
2+26,station_day_mad,2019-06-28,pm25,Asia/Shanghai,µg/m3,mee,36.68661941092542
2+26,station_day_mad,2019-06-29,pm10,Asia/Shanghai,µg/m3,mee,42.75274905846839
2+26,station_day_mad,2019-06-29,pm25,Asia/Shanghai,µg/m3,mee,15.760780910459765
2+26,station_day_mad,2019-06-30,pm10,Asia/Shanghai,µg/m3,mee,56.44614726793567
2+26,station_day_mad,2019-06-30,pm25,Asia/Shanghai,µg/m3,mee,20.935085272629887
2+26,station_day_mad,2019-07-01,pm10,Asia/Shanghai,µg/m3,mee,70.52365184907877
2+26,station_day_mad,2019-07-01,pm25,Asia/Shanghai,µg/m3,mee,28.31346976594338
2+26,station_day_mad,2019-07-02,pm10,Asia/Shanghai,µg/m3,mee,67.32214878013465
2+26,station_day_mad,2019-07-02,pm25,Asia/Shanghai,µg/m3,mee,30.998954253743825
2+26,station_day_mad,2019-07-03,pm10,Asia/Shanghai,µg/m3,mee,78.43229629692526
2+26,station_day_mad,2019-07-03,pm25,Asia/Shanghai,µg/m3,mee,36.30738986210271
2+26,station_day_mad,2019-07-04,pm10,Asia/Shanghai,µg/m3,mee,64.43601704359713
2+26,station_day_mad,2019-07-04,pm25,Asia/Shanghai,µg/m3,mee,29.034685908772286
2+26,station_day_mad,2019-07-05,pm10,Asia/Shanghai,µg/m3,mee,36.16041262028915
2+26,station_day_mad,2019-07-05,pm25,Asia/Shanghai,µg/m3,mee,18.025037216730922
2+26,station_day_mad,2019-07-06,pm10,Asia/Shanghai,µg/m3,mee,37.757444623475834
2+26,station_day_mad,2019-07-06,pm25,Asia/Shanghai,µg/m3,mee,20.230241900555125
2+26,station_day_mad,2019-07-07,pm10,Asia/Shanghai,µg/m3,mee,50.51402031474062
2+26,station_day_mad,2019-07-07,pm25,Asia/Shanghai,µg/m3,mee,30.423319267104432
2+26,station_day_mad,2019-07-08,pm10,Asia/Shanghai,µg/m3,mee,64.2698290468456
2+26,station_day_mad,2019-07-08,pm25,Asia/Shanghai,µg/m3,mee,37.57875029071706
2+26,station_day_mad,2019-07-09,pm10,Asia/Shanghai,µg/m3,mee,53.20337026086838
2+26,station_day_mad,2019-07-09,pm25,Asia/Shanghai,µg/m3,mee,37.3547700508769
2+26,station_day_mad,2019-07-10,pm10,Asia/Shanghai,µg/m3,mee,57.921939170138394
2+26,station_day_mad,2019-07-10,pm25,Asia/Shanghai,µg/m3,mee,36.248631058793144
2+26,station_day_mad,2019-07-11,pm10,Asia/Shanghai,µg/m3,mee,67.24006027897552
2+26,station_day_mad,2019-07-11,pm25,Asia/Shanghai,µg/m3,mee,37.76480886273044
2+26,station_day_mad,2019-07-12,pm10,Asia/Shanghai,µg/m3,mee,69.54809642363435
2+26,station_day_mad,2019-07-12,pm25,Asia/Shanghai,µg/m3,mee,39.51701778436811
